Fecha,Hora,Epicentro,Latitud,Longitud,Profundidad,Mag,Máxima intensidad sísmica
2011-03-23,07:36:31,"Calle Hamadori, Fukushima",37.06333333333333,140.77,7 km,5.8,Intensidad sísmica 5 débil
2011-03-23,07:34:56,"Calle Hamadori, Fukushima",37.09666666666667,140.795,7 km,5.5,Intensidad sísmica 5 fuerte
2011-03-23,07:12:28,"Calle Hamadori, Fukushima",37.083333333333336,140.78666666666666,8 km,6.0,Intensidad sísmica 5 fuerte
2011-03-23,00:49:27,Frente a la costa de Iwate,39.22166666666667,142.3983333333333,34 km,5.2,Intensidad sísmica 4
2011-03-22,18:44:25,Apagado Sanriku,39.91833333333333,143.66,0 km,6.5,Intensidad sísmica 4
2011-03-22,18:19:05,Frente a la costa de Fukushima,37.315,141.91,43 km,6.4,Intensidad sísmica 4
2011-03-22,16:18:40,Frente a la costa de Fukushima,37.085,144.24666666666664,28 km,6.7,Intensidad sísmica 4
2011-03-22,12:38:34,Frente a la costa oriental de Chiba,35.263333333333335,141.23666666666665,37 km,5.9,Intensidad sísmica 4
2011-03-21,04:54:20,Frente a la costa de Fukushima,37.306666666666665,141.1233333333333,29 km,4.6,Intensidad sísmica 4
2011-03-20,21:03:47,Frente a la costa de Iwate,39.34333333333333,142.04833333333332,48 km,5.9,Intensidad sísmica 4
2011-03-20,10:30:45,Frente a la costa de Fukushima,36.93833333333333,141.17666666666665,29 km,5.5,Intensidad sísmica 4
2011-03-19,18:56:48,Norte de Ibaraki,36.78333333333333,140.57,5 km,6.1,Intensidad sísmica 5 fuerte
2011-03-19,18:56:19,Norte de Ibaraki,36.781666666666666,140.57333333333332,6 km,4.0,Intensidad sísmica 4
2011-03-19,08:49:02,Frente a la costa de Fukushima,37.72666666666667,141.91166666666666,16 km,5.3,Intensidad sísmica 4
2011-03-19,08:32:59,Frente a la costa de Iwate,39.185,142.42,37 km,5.7,Intensidad sísmica 4
2011-03-18,17:01:34,Frente a la costa oriental de Chiba,35.82166666666667,141.11166666666665,35 km,5.4,Intensidad sísmica 4
2011-03-17,21:54:53,Frente a la costa de Ibaraki,36.736666666666665,141.30833333333334,47 km,5.7,Intensidad sísmica 4
2011-03-17,21:32:02,Frente a la costa oriental de Chiba,35.63,140.97833333333332,28 km,5.7,Intensidad sísmica 4
2011-03-17,13:13:57,Frente a la costa de Iwate,40.125,142.41,31 km,5.9,Intensidad sísmica 4
2011-03-16,23:46:10,Frente a la costa de Miyagi,38.53666666666666,141.80166666666668,54 km,5.3,Intensidad sísmica 4
2011-03-16,22:39:02,Ibaraki meridional,35.916666666666664,140.44,53 km,5.4,Intensidad sísmica 4
2011-03-16,13:14:29,Frente a la costa de Fukushima,37.53333333333333,141.57999999999998,25 km,5.6,Intensidad sísmica 4
2011-03-16,12:52:02,Frente a la costa oriental de Chiba,35.836666666666666,140.905,10 km,6.1,Intensidad sísmica 5 débil
2011-03-16,03:33:28,"Región de Hida, Gifu",35.97833333333333,137.30833333333334,7 km,4.0,Intensidad sísmica 4
2011-03-15,22:40:09,Shizuoka Oriental,35.35166666666667,138.72666666666666,10 km,4.2,Intensidad sísmica 4
2011-03-15,22:31:46,Shizuoka Oriental,35.30833333333333,138.7133333333333,14 km,6.4,Intensidad sísmica 6 fuerte
2011-03-15,22:27:53,Frente a la costa de Fukushima,37.598333333333336,142.29833333333332,10 km,6.2,Intensidad sísmica 4
2011-03-14,15:52:22,Frente a la costa de Fukushima,36.955000000000005,141.12,52 km,5.2,Intensidad sísmica 4
2011-03-14,15:38:51,Norte de Nagano,36.931666666666665,138.59833333333333,4 km,3.5,Intensidad sísmica 4
2011-03-14,15:17:47,Frente a la costa de Fukushima,37.723333333333336,142.43166666666664,4 km,5.3,Intensidad sísmica 4
2011-03-14,15:12:33,Frente a la costa de Miyagi,37.80333333333333,142.58666666666667,7 km,6.5,Intensidad sísmica 4
2011-03-14,10:02:38,Frente a la costa de Ibaraki,36.458333333333336,141.125,32 km,6.2,Intensidad sísmica 5 débil
2011-03-13,23:27:54,Norte de Nagano,36.96666666666667,138.57,6 km,3.6,Intensidad sísmica 4
2011-03-13,12:32:18,"Región de Chuetsu, Niigata",37.013333333333335,138.66833333333332,9 km,3.8,Intensidad sísmica 4
2011-03-13,10:26:02,Frente a la costa de Ibaraki,35.82666666666667,141.97166666666666,11 km,6.6,Intensidad sísmica 4
2011-03-13,08:24:46,Frente a la costa de Miyagi,38.01166666666666,141.94833333333332,15 km,6.2,Intensidad sísmica 5 débil
2011-03-13,03:09:14,Frente a la costa de Fukushima,37.39333333333333,141.29666666666665,28 km,4.5,Intensidad sísmica 4
2011-03-12,23:43:05,Frente a la costa de Iwate,39.47,142.695,9 km,5.9,Intensidad sísmica 4
2011-03-12,23:34:58,Norte de Nagano,36.96666666666667,138.56666666666666,5 km,3.7,Intensidad sísmica 5 débil
2011-03-12,22:15:41,Frente a la costa de Fukushima,37.196666666666665,141.42499999999998,40 km,6.2,Intensidad sísmica 5 débil
2011-03-12,19:53:28,Frente a la costa de Miyagi,38.99666666666667,142.53666666666666,20 km,5.8,Intensidad sísmica 4
2011-03-12,19:08:01,Norte de Nagano,36.958333333333336,138.55,5 km,3.6,Intensidad sísmica 4
2011-03-12,15:18:39,Frente a la costa de Iwate,39.156666666666666,142.70333333333332,44 km,5.5,Intensidad sísmica 4
2011-03-12,14:55:13,Norte de Nagano,36.94833333333333,138.55833333333334,7 km,4.2,Intensidad sísmica 4
2011-03-12,13:06:08,Frente a la costa de Miyagi,38.735,142.16666666666666,40 km,5.3,Intensidad sísmica 4
2011-03-12,10:47:12,Frente a la costa de Fukushima,37.475,142.75333333333333,0 km,6.8,Intensidad sísmica 4
2011-03-12,10:42:35,Norte de Nagano,36.97666666666667,138.59666666666666,6 km,3.7,Intensidad sísmica 4
2011-03-12,10:13:56,Frente a la costa de Fukushima,37.32166666666667,141.22166666666666,30 km,4.9,Intensidad sísmica 4
2011-03-12,08:32:23,Norte de Nagano,36.93333333333333,138.55666666666667,5 km,3.7,Intensidad sísmica 4
2011-03-12,08:11:52,"Calle Hamadori, Fukushima",37.18,140.97333333333333,10 km,4.6,Intensidad sísmica 4
2011-03-12,07:18:06,"Región de Chuetsu, Niigata",36.96833333333333,138.61166666666665,7 km,3.8,Intensidad sísmica 4
2011-03-12,07:14:04,"Región de Chuetsu, Niigata",36.99333333333333,138.63833333333332,10 km,4.2,Intensidad sísmica 4
2011-03-12,07:01:46,"Región de Chuetsu, Niigata",36.93833333333333,138.605,4 km,3.9,Intensidad sísmica 4
2011-03-12,06:34:22,Frente a la costa de Fukushima,37.45166666666667,141.30833333333334,23 km,4.8,Intensidad sísmica 4
2011-03-12,06:30:01,Norte de Nagano,36.925,138.53666666666666,3 km,3.1,Intensidad sísmica 4
2011-03-12,06:11:06,Norte de Nagano,36.94,138.52833333333334,7 km,3.7,Intensidad sísmica 4
2011-03-12,05:42:19,Norte de Nagano,36.97166666666667,138.59,4 km,5.3,Intensidad sísmica 6 débil
2011-03-12,04:49:21,Norte de Nagano,36.92,138.58166666666665,2 km,3.9,Intensidad sísmica 4
2011-03-12,04:46:46,Frente a la costa de Akita,40.39333333333333,139.08833333333334,4 km,6.4,Intensidad sísmica 4
2011-03-12,04:46:17,"Región de Chuetsu, Niigata",37.02666666666666,138.6,14 km,4.1,Intensidad sísmica 4
2011-03-12,04:45:22,Frente a la costa de Fukushima,37.49,141.665,26 km,5.2,Intensidad sísmica 4
2011-03-12,04:44:28,Norte de Nagano,36.94166666666666,138.59666666666666,0 km,4.2,Intensidad sísmica 4
2011-03-12,04:31:55,Norte de Nagano,36.94833333333333,138.57166666666666,1 km,5.9,Intensidad sísmica 6 débil
2011-03-12,04:31:34,Norte de Nagano,36.935,138.575,0 km,3.1,Intensidad sísmica 4
2011-03-12,04:24:28,Frente a la costa oriental de Chiba,35.75833333333333,141.04,35 km,5.7,Intensidad sísmica 4
2011-03-12,04:12:44,"Región de Chuetsu, Niigata",37.031666666666666,138.67166666666665,12 km,4.3,Intensidad sísmica 4
2011-03-12,04:10:43,Norte de Nagano,36.93833333333333,138.59,0 km,4.2,Intensidad sísmica 4
2011-03-12,04:09:27,Norte de Nagano,36.995,138.56166666666667,9 km,4.5,Intensidad sísmica 4
2011-03-12,04:08:41,Frente a la costa de Ibaraki,36.285,140.94666666666666,35 km,5.2,Intensidad sísmica 4
2011-03-12,04:03:37,"Región de Chuetsu, Niigata",37.05,138.61166666666665,9 km,4.1,Intensidad sísmica 4
2011-03-12,04:02:57,Apagado Sanriku,39.35333333333333,142.93666666666667,9 km,6.3,Intensidad sísmica 4
2011-03-12,04:01:32,"Región de Chuetsu, Niigata",36.95,138.60666666666663,1 km,3.9,Intensidad sísmica 4
2011-03-12,03:59:15,Norte de Nagano,36.985,138.59666666666666,8 km,6.7,Intensidad sísmica 6 fuerte
2011-03-12,03:44:08,Frente a la costa de Fukushima,36.87,141.15333333333334,47 km,5.0,Intensidad sísmica 4
2011-03-12,02:56:47,Frente a la costa de Fukushima,37.475,141.31666666666666,30 km,4.4,Intensidad sísmica 4
2011-03-12,02:30:46,Frente a la costa de Fukushima,37.41166666666666,141.30833333333334,18 km,5.0,Intensidad sísmica 4
2011-03-12,00:24:39,Gunma del Norte,36.80333333333333,139.31,6 km,4.5,Intensidad sísmica 4
2011-03-12,00:13:12,Frente a la costa de Ibaraki,36.05333333333333,142.0,23 km,6.7,Intensidad sísmica 4
2011-03-11,23:44:09,Frente a la costa de Ibaraki,36.645,140.97833333333332,47 km,4.9,Intensidad sísmica 4
2011-03-11,23:00:37,Frente a la costa de Ibaraki,36.14666666666667,140.87833333333333,43 km,5.4,Intensidad sísmica 4
2011-03-11,22:47:41,Frente a la costa de Fukushima,36.931666666666665,141.11,50 km,4.7,Intensidad sísmica 4
2011-03-11,22:33:30,Frente a la costa de Fukushima,37.25833333333333,141.085,34 km,4.5,Intensidad sísmica 4
2011-03-11,21:21:21,Frente a la costa de Fukushima,37.48166666666667,141.3,23 km,4.9,Intensidad sísmica 4
2011-03-11,21:15:42,Frente a la costa de Iwate,39.125,142.405,23 km,5.9,Intensidad sísmica 4
2011-03-11,21:13:03,Frente a la costa de Fukushima,37.225,142.21666666666667,26 km,6.2,Intensidad sísmica 4
2011-03-11,20:57:14,Frente a la costa de Iwate,39.27166666666667,142.31,29 km,5.3,Intensidad sísmica 4
2011-03-11,20:39:27,Frente a la costa de Miyagi,38.330000000000005,142.24666666666664,25 km,5.8,Intensidad sísmica 4
2011-03-11,20:36:39,Frente a la costa de Iwate,39.23,142.57833333333332,24 km,6.7,Intensidad sísmica 5 débil
2011-03-11,20:31:07,Prefectura de Miyagi del Sur,38.181666666666665,140.48833333333332,9 km,5.2,Intensidad sísmica 4
2011-03-11,20:20:59,Frente a la costa oriental de Chiba,35.79333333333333,141.2,39 km,5.6,Intensidad sísmica 4
2011-03-11,20:00:53,Frente a la costa de Fukushima,37.72166666666667,141.73,46 km,5.5,Intensidad sísmica 4
2011-03-11,19:58:04,Frente a la costa de Iwate,39.016666666666666,142.36666666666667,32 km,4.9,Intensidad sísmica 4
2011-03-11,19:35:36,Frente a la costa de Fukushima,37.07,141.34166666666667,49 km,5.1,Intensidad sísmica 4
2011-03-11,19:10:39,Frente a la costa de Iwate,39.333333333333336,142.15166666666667,44 km,6.2,Intensidad sísmica 4
2011-03-11,18:19:52,Frente a la costa de Ibaraki,36.56166666666666,140.95333333333332,15 km,5.0,Intensidad sísmica 4
2011-03-11,18:04:13,Frente a la costa de Ibaraki,36.55,140.95499999999998,17 km,5.3,Intensidad sísmica 4
2011-03-11,17:58:07,Norte de Tochigi,36.81333333333333,139.46166666666664,3 km,4.1,Intensidad sísmica 4
2011-03-11,17:40:54,Frente a la costa de Fukushima,37.42333333333333,141.27166666666668,30 km,6.0,Intensidad sísmica 5 fuerte
2011-03-11,17:35:22,Frente a la costa de Ibaraki,36.068333333333335,141.13166666666666,37 km,5.2,Intensidad sísmica 4
2011-03-11,17:31:07,Frente a la costa de Fukushima,37.46666666666667,141.3766666666667,31 km,5.9,Intensidad sísmica 4
2011-03-11,17:19:17,Frente a la costa de Ibaraki,36.156666666666666,141.71499999999995,36 km,6.8,Intensidad sísmica 4
2011-03-11,17:12:06,Frente a la costa de Ibaraki,36.54833333333333,141.385,32 km,6.6,Intensidad sísmica 4
2011-03-11,16:44:29,Frente a la costa de Ibaraki,36.3,141.9,60 km,5.6,Intensidad sísmica 4
2011-03-11,16:38:26,Frente a la costa de Iwate,39.25333333333333,142.80666666666667,16 km,5.8,Intensidad sísmica 4
2011-03-11,16:30:15,Frente a la costa de Fukushima,37.36333333333334,141.25833333333333,27 km,5.9,Intensidad sísmica 5 débil
2011-03-11,16:28:59,Frente a la costa de Iwate,39.02166666666667,142.31,17 km,6.6,Intensidad sísmica 5 fuerte
2011-03-11,16:28:52,Frente a la costa de Miyagi,38.82166666666667,142.14666666666665,39 km,5.6,Intensidad sísmica 4
2011-03-11,16:17:42,Frente a la costa de Fukushima,37.141666666666666,142.59,20 km,6.5,Intensidad sísmica 4
2011-03-11,16:14:57,Frente a la costa de Ibaraki,36.556666666666665,142.04,25 km,6.8,Intensidad sísmica 4
2011-03-11,16:05:34,Frente a la costa de Iwate,39.02166666666667,142.40166666666667,27 km,5.7,Intensidad sísmica 4
2011-03-11,16:04:15,Frente a la costa de Miyagi,38.98333333333333,142.42666666666665,24 km,5.7,Intensidad sísmica 4
2011-03-11,15:57:13,Frente a la costa oriental de Chiba,35.818333333333335,141.18166666666664,28 km,6.2,Intensidad sísmica 4
2011-03-11,15:49:50,Frente a la costa de Iwate,40.10833333333333,142.61666666666667,7 km,5.9,Intensidad sísmica 4
2011-03-11,15:46:09,Frente a la costa de Miyagi,38.75,142.23,38 km,5.6,Intensidad sísmica 4
2011-03-11,15:44:08,Frente a la costa de Miyagi,38.745,142.21499999999995,40 km,5.4,Intensidad sísmica 4
2011-03-11,15:40:49,Frente a la costa de Iwate,39.33166666666667,142.07,48 km,5.9,Intensidad sísmica 4
2011-03-11,15:35:24,Frente a la costa de Ibaraki,36.03833333333333,141.035,38 km,5.1,Intensidad sísmica 4
2011-03-11,15:25:44,Apagado Sanriku,37.91333333333333,144.75,11 km,7.5,Intensidad sísmica 4
2011-03-11,15:23:05,Frente a la costa de Iwate,39.02,142.41,31 km,6.1,Intensidad sísmica 4
2011-03-11,15:20:01,Frente a la costa de Ibaraki,36.09333333333333,141.765,34 km,5.8,Intensidad sísmica 4
2011-03-11,15:19:03,Frente a la costa de Ibaraki,36.29,141.125,33 km,5.7,Intensidad sísmica 4
2011-03-11,15:18:12,Frente a la costa de Ibaraki,36.016666666666666,141.02833333333334,41 km,4.7,Intensidad sísmica 5 débil
2011-03-11,15:15:34,Frente a la costa de Ibaraki,36.12,141.2516666666667,43 km,7.6,Intensidad sísmica 6 fuerte
2011-03-11,15:12:58,Frente a la costa de Fukushima,37.22666666666667,141.64499999999998,39 km,6.7,Intensidad sísmica 5 débil
2011-03-11,15:11:19,Norte de Ibaraki,36.86333333333334,140.61833333333334,6 km,5.5,Intensidad sísmica 4
2011-03-11,15:08:53,Frente a la costa de Iwate,39.82,142.76666666666668,32 km,7.4,Intensidad sísmica 5 débil
2011-03-11,15:08:20,"Región de Izu, Shizuoka",35.17833333333333,139.025,6 km,4.6,Intensidad sísmica 5 débil
2011-03-11,15:07:16,Frente a la costa de Ibaraki,36.30166666666666,142.225,20 km,6.5,Intensidad sísmica 4
2011-03-11,15:06:10,Frente a la costa de Iwate,39.04333333333333,142.39666666666665,29 km,6.5,Intensidad sísmica 5 débil
2011-03-11,15:05:06,Frente a la costa de Fukushima,37.51833333333333,141.62166666666667,22 km,5.9,Intensidad sísmica 4
2011-03-11,14:58:05,Frente a la costa de Fukushima,37.68833333333333,141.93333333333334,35 km,6.6,Intensidad sísmica 5 débil
2011-03-11,14:57:17,"Región de Hida, Gifu",36.248333333333335,137.58166666666665,2 km,4.7,Intensidad sísmica 4
2011-03-11,14:57:01,Frente a la costa de Fukushima,37.40166666666666,141.12166666666667,22 km,5.2,Intensidad sísmica 4
2011-03-11,14:54:31,Frente a la costa de Fukushima,37.50666666666667,141.35166666666666,34 km,6.1,Intensidad sísmica 5 débil
2011-03-11,14:51:20,Frente a la costa de Fukushima,37.31,142.23666666666665,33 km,6.8,Intensidad sísmica 5 débil
2011-03-11,14:50:07,Cerca de Niijima y Kozushima,34.38333333333333,139.18166666666664,10 km,4.7,Intensidad sísmica 4
2011-03-11,14:46:18,Apagado Sanriku,38.10333333333333,142.86,24 km,9.0,Intensidad sísmica 7
2011-03-10,06:23:59,Apagado Sanriku,38.17166666666667,143.04333333333332,9 km,6.8,Intensidad sísmica 4
2011-03-09,11:45:12,Apagado Sanriku,38.32833333333333,143.27833333333334,8 km,7.3,Intensidad sísmica 5 débil
2011-02-27,05:38:02,"Región de Hida, Gifu",36.155,137.45333333333332,4 km,5.5,Intensidad sísmica 4
2011-02-27,02:18:58,"Región de Hida, Gifu",36.156666666666666,137.45666666666665,4 km,5.0,Intensidad sísmica 4
2011-02-21,15:46:10,Wakayama del Norte,33.876666666666665,135.36333333333332,53 km,4.8,Intensidad sísmica 4
2011-02-10,22:03:03,Frente a la costa de Fukushima,37.15833333333333,141.40833333333333,48 km,5.4,Intensidad sísmica 4
2011-02-05,10:56:12,Frente a la costa sureste de Chiba,34.855000000000004,140.61833333333334,64 km,5.2,Intensidad sísmica 4
2011-01-31,17:21:58,Cerca de: Izu Oshima,34.843333333333334,139.23666666666665,9 km,4.2,Intensidad sísmica 4
2011-01-03,13:45:12,"Frente a la costa de Shimoetsu, Niigata",38.57333333333334,139.26166666666666,12 km,4.7,Intensidad sísmica 4
2010-12-22,02:19:37,Cerca de: Chichijima,27.051666666666662,143.935,8 km,7.8,Intensidad sísmica 4
2010-11-24,20:09:10,Frente a la costa de Ibaraki,36.22833333333333,140.90166666666667,47 km,4.9,Intensidad sísmica 4
2010-11-19,13:01:58,Frente a la costa sureste de la península de Nemuro,43.17333333333333,145.59666666666666,53 km,4.8,Intensidad sísmica 4
2010-11-05,19:14:03,Ibaraki meridional,36.06166666666666,139.84166666666667,45 km,4.6,Intensidad sísmica 4
2010-10-14,22:58:55,Región de Hidaka Oriental,42.31166666666666,143.06833333333333,53 km,5.5,Intensidad sísmica 4
2010-10-06,13:51:47,Bahía de Tosa,33.526666666666664,133.73,7 km,4.5,Intensidad sísmica 4
2010-10-04,22:28:38,Cerca de: Miyakojima,24.216666666666665,125.335,53 km,6.4,Intensidad sísmica 4
2010-10-03,09:26:52,"Región de Joetsu, Niigata",37.138333333333335,138.41666666666666,22 km,4.7,Intensidad sísmica 5 débil
2010-10-03,06:52:44,"Región de Joetsu, Niigata",37.135,138.41833333333332,24 km,4.6,Intensidad sísmica 4
2010-10-03,06:37:53,"Región de Joetsu, Niigata",37.141666666666666,138.42166666666665,23 km,4.5,Intensidad sísmica 4
2010-10-02,12:35:10,"Región de Joetsu, Niigata",37.135,138.42666666666665,22 km,4.0,Intensidad sísmica 4
2010-09-29,16:59:55,Prefectura de Fukushima Nakadori,37.285,140.025,8 km,5.7,Intensidad sísmica 4
2010-09-13,14:47:48,Frente a la costa oriental de la prefectura de Aomori,41.455000000000005,142.12166666666667,63 km,5.8,Intensidad sísmica 4
2010-09-04,06:15:29,Apagado Kushiro,42.74166666666667,145.51333333333332,61 km,5.1,Intensidad sísmica 4
2010-08-10,14:50:34,Apagado Sanriku,39.348333333333336,143.4933333333333,30 km,6.3,Intensidad sísmica 4
2010-07-23,06:06:31,Noreste de Chiba,35.87833333333333,140.485,35 km,5.0,Intensidad sísmica 5 débil
2010-07-21,06:19:18,Nara,34.205000000000005,135.69333333333333,58 km,5.1,Intensidad sísmica 4
2010-07-05,06:55:52,Frente a la costa de Iwate,39.656666666666666,142.65166666666667,34 km,6.4,Intensidad sísmica 4
2010-07-04,04:33:12,Interior sur de la prefectura de Iwate,39.02333333333333,140.91166666666666,7 km,5.2,Intensidad sísmica 4
2010-06-28,06:03:25,Tomakomai,41.625,141.83166666666665,57 km,5.1,Intensidad sísmica 4
2010-06-13,12:32:57,Frente a la costa de Fukushima,37.395,141.795,40 km,6.2,Intensidad sísmica 5 débil
2010-05-26,17:53:07,Cerca de: Isla Minami Daito,25.741666666666667,129.98833333333332,48 km,6.4,Intensidad sísmica 4
2010-05-01,18:20:37,"Región de Chuetsu, Niigata",37.55833333333333,139.19,9 km,4.9,Intensidad sísmica 4
2010-04-16,16:38:15,"Región de Shimoetsu, Niigata",38.04,139.47666666666666,12 km,4.6,Intensidad sísmica 4
2010-04-09,03:41:49,Apagado Kushiro,42.91666666666666,144.72166666666666,57 km,4.8,Intensidad sísmica 4
2010-03-31,06:18:34,Frente a la costa de Ibaraki,36.42166666666667,140.64499999999998,55 km,4.6,Intensidad sísmica 4
2010-03-14,17:08:04,Frente a la costa de Fukushima,37.723333333333336,141.81666666666666,40 km,6.7,Intensidad sísmica 5 débil
2010-03-13,21:46:26,Frente a la costa de Fukushima,37.61333333333334,141.47166666666666,78 km,5.5,Intensidad sísmica 4
2010-02-27,05:31:25,Cerca de: Isla de Okinawa,25.918333333333333,128.67999999999998,37 km,7.2,Intensidad sísmica 5 débil
2010-02-21,11:49:44,Iyonada,33.825,132.30666666666667,13 km,4.5,Intensidad sísmica 4
2010-02-07,19:33:52,"Región de Noto, Ishikawa",37.361666666666665,136.95666666666665,11 km,4.0,Intensidad sísmica 4
2010-01-30,13:29:45,Prefectura de Miyagi del Sur,38.05833333333333,140.66833333333332,9 km,4.1,Intensidad sísmica 4
2010-01-30,01:43:47,Prefectura de Miyagi del Norte,38.52666666666666,141.065,15 km,4.0,Intensidad sísmica 4
2010-01-25,16:15:09,Frente a la costa oriental de la península de Osumi,30.87333333333333,131.15,49 km,5.4,Intensidad sísmica 4
